t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
8182997,60,48.8105911,7.8519188,24.93,164.88,63.11,0.00,6.00,2700,1,0
8183037,61,48.8105911,7.8519086,24.82,164.78,63.74,0.00,6.00,2700,1,0
8183076,62,48.8106047,7.8519077,24.72,164.67,65.11,0.00,6.00,2700,1,0
8183076,63,48.8106047,7.8518975,24.67,164.62,62.68,0.00,6.00,2700,1,0
8183116,64,48.8106184,7.8518975,24.57,164.52,65.31,0.00,6.00,2700,1,0
8183117,65,48.8106320,7.8518975,24.46,164.41,64.76,0.00,6.00,2700,1,0
8183156,66,48.8106320,7.8518975,24.41,164.36,64.97,0.00,6.00,2700,1,0
8183157,67,48.8106457,7.8518864,24.30,164.26,65.26,0.00,6.00,2700,1,0
8183197,68,48.8106457,7.8518864,24.20,164.16,64.48,0.00,6.00,2700,1,0
8183197,69,48.8106457,7.8518864,24.15,164.10,63.11,0.00,6.00,2700,1,0
8183237,70,48.8106594,7.8518753,24.05,164.00,64.06,0.00,6.00,2700,1,0
8183238,71,48.8106730,7.8518753,23.94,163.90,63.89,0.00,6.00,2700,1,0
8188894,72,48.8106730,7.8518650,11.05,151.01,67.06,0.00,6.00,2700,1,0
8188932,73,48.8106594,7.8518650,11.01,150.96,66.69,0.00,6.00,2700,1,0
8188933,74,48.8106594,7.8518548,10.93,150.88,66.39,0.00,6.00,2700,1,0
8188972,75,48.8106594,7.8518445,10.89,150.84,66.46,0.00,6.00,2700,1,0
8188973,76,48.8106457,7.8518334,10.81,150.76,66.07,0.00,6.00,2700,1,0
8189013,77,48.8106457,7.8518334,10.73,150.69,66.30,0.00,6.00,2700,1,0
8189013,78,48.8106457,7.8518232,10.70,150.65,65.63,0.00,6.00,2700,1,0
8189053,79,48.8106320,7.8518130,10.61,150.56,66.82,0.00,6.00,2700,1,0
8189053,80,48.8106320,7.8518130,10.52,150.47,67.54,0.00,6.00,2700,1,0
8189092,81,48.8106184,7.8518027,10.48,150.43,67.94,0.00,6.00,2700,1,0
8189093,82,48.8106184,7.8517925,10.38,150.34,67.71,0.00,6.00,2700,1,0
8189133,83,48.8106047,7.8517933,10.29,150.24,69.01,0.00,6.00,2700,1,0
8189133,84,48.8106047,7.8517822,10.23,150.19,69.63,0.00,6.00,2700,1,0
8189173,85,48.8105911,7.8517720,10.12,150.08,67.90,0.00,6.00,2700,1,0
8189174,86,48.8105911,7.8517720,10.02,149.97,68.64,0.00,6.00,2700,1,0
8189213,87,48.8105911,7.8517626,9.96,149.91,68.64,0.00,6.00,2700,1,0
8189214,88,48.8105774,7.8517626,9.85,149.80,71.47,0.00,6.00,2700,1,0
8189253,89,48.8105774,7.8517523,9.73,149.69,69.44,0.00,6.00,2700,1,0
8189253,90,48.8105637,7.8517421,9.68,149.63,70.21,0.00,6.00,2700,1,0
8189293,91,48.8105637,7.8517421,9.56,149.51,70.50,0.00,6.00,2700,1,0
8189333,92,48.8105501,7.8517318,9.44,149.39,71.60,0.00,6.00,2700,1,0
8189333,93,48.8105501,7.8517318,9.38,149.33,71.44,0.00,6.00,2700,1,0
8189334,94,48.8105501,7.8517216,9.25,149.20,70.89,0.00,6.00,2700,1,0
8189375,95,48.8105364,7.8517105,9.13,149.08,73.48,0.00,6.00,2700,1,0
8189376,96,48.8105364,7.8517105,9.07,149.02,74.10,0.00,6.00,2700,1,0
8189415,97,48.8105228,7.8517003,8.94,148.90,72.66,0.00,6.00,2700,1,0
8189454,98,48.8105228,7.8516900,8.82,148.77,73.88,0.00,6.00,2700,1,0
8189455,99,48.8105091,7.8516909,8.75,148.71,73.84,0.00,6.00,2700,1,0
8189494,100,48.8105091,7.8516798,8.63,148.58,75.51,0.00,6.00,2700,1,0
8189496,101,48.8104954,7.8516704,8.51,148.46,75.21,0.00,6.00,2700,1,0
8189534,102,48.8104954,7.8516704,8.45,148.40,74.87,0.00,6.00,2700,1,0
8189536,103,48.8104954,7.8516593,8.33,148.28,74.95,0.00,6.00,2700,1,0
8189574,104,48.8104818,7.8516499,8.21,148.16,76.38,0.00,6.00,2700,1,0
8189575,105,48.8104818,7.8516499,8.14,148.10,75.91,0.00,6.00,2700,1,0
8189614,106,48.8104681,7.8516396,8.02,147.98,74.39,0.00,6.00,2700,1,0
8189616,107,48.8104681,7.8516285,7.91,147.86,76.42,0.00,6.00,2700,1,0
8189654,108,48.8104545,7.8516285,7.85,147.80,75.94,0.00,6.00,2700,1,0
8189656,109,48.8104545,7.8516183,7.73,147.68,75.90,0.00,6.00,2700,1,0
8189695,110,48.8104408,7.8516081,7.62,147.57,73.63,0.00,6.00,2700,1,0
8189696,111,48.8104408,7.8516081,7.56,147.51,75.04,0.00,6.00,2700,1,0
8189735,112,48.8104408,7.8515978,7.45,147.40,75.28,0.00,6.00,2700,1,0
8189737,113,48.8104271,7.8515876,7.33,147.28,73.29,0.00,6.00,2700,1,0
8189775,114,48.8104271,7.8515876,7.27,147.23,73.11,0.00,6.00,2700,1,0
8189777,115,48.8104135,7.8515773,7.16,147.12,74.32,0.00,6.00,2700,1,0
8189816,116,48.8104135,7.8515671,7.05,147.01,72.72,0.00,6.00,2700,1,0
8189817,117,48.8103998,7.8515679,7.00,146.95,72.18,0.00,6.00,2700,1,0
8189856,118,48.8103998,7.8515568,6.89,146.84,72.19,0.00,6.00,2700,1,0
8189895,119,48.8103998,7.8515517,6.78,146.73,70.89,0.00,6.00,2700,1,0
8189896,120,48.8103998,7.8515517,6.73,146.68,72.95,0.00,6.00,2700,1,0
8189934,121,48.8103998,7.8515415,6.62,146.57,73.49,0.00,6.00,2700,1,0
8189937,122,48.8103725,7.8515312,6.51,146.47,71.51,0.00,6.00,2700,1,0
8189938,123,48.8103725,7.8515312,6.46,146.41,70.25,0.00,6.00,2700,1,0
8189977,124,48.8103725,7.8515210,6.36,146.31,71.20,0.00,6.00,2700,1,0
8190015,125,48.8103725,7.8515107,6.25,146.20,71.88,0.00,6.00,2700,1,0
8190016,126,48.8103725,7.8515005,6.20,146.15,69.54,0.00,6.00,2700,1,0
8190055,127,48.8103588,7.8515005,6.09,146.04,69.53,0.00,6.00,2700,1,0
8190057,128,48.8103588,7.8514902,5.99,145.94,69.11,0.00,6.00,2700,1,0
8190095,129,48.8103452,7.8514800,5.93,145.89,68.01,0.00,6.00,2700,1,0
8190097,130,48.8103315,7.8514697,5.83,145.78,68.99,0.00,6.00,2700,1,0
8190136,131,48.8103179,7.8514595,5.72,145.68,68.62,0.00,6.00,2700,1,0
8195715,132,48.8103862,7.8513639,10.69,150.64,67.15,0.00,6.00,2700,1,0
8195752,133,48.8103862,7.8513639,10.64,150.59,68.32,0.00,6.00,2700,1,0
8195753,134,48.8103862,7.8513741,10.59,150.54,67.79,0.00,6.00,2700,1,0
8195754,135,48.8103862,7.8513844,10.54,150.49,68.33,0.00,6.00,2700,1,0
8195792,136,48.8103862,7.8513844,10.48,150.44,67.04,0.00,6.00,2700,1,0
8195794,137,48.8103862,7.8513946,10.38,150.34,67.58,0.00,6.00,2700,1,0
8195832,138,48.8103862,7.8514049,10.33,150.28,67.71,0.00,6.00,2700,1,0
8195833,139,48.8103862,7.8514160,10.28,150.23,67.29,0.00,6.00,2700,1,0
8195834,140,48.8103862,7.8514160,10.23,150.18,69.37,0.00,6.00,2700,1,0
8195873,141,48.8103862,7.8514364,10.12,150.08,69.47,0.00,6.00,2700,1,0
8195874,142,48.8103862,7.8514364,10.07,150.02,68.91,0.00,6.00,2700,1,0
8195876,143,48.8103862,7.8514475,10.02,149.97,68.23,0.00,6.00,2700,1,0
8195913,144,48.8103862,7.8514578,9.96,149.92,68.81,0.00,6.00,2700,1,0
8195915,145,48.8103862,7.8514680,9.86,149.81,69.06,0.00,6.00,2700,1,0
8195953,146,48.8103998,7.8514791,9.80,149.75,70.39,0.00,6.00,2700,1,0
8195954,147,48.8103998,7.8514791,9.75,149.70,70.17,0.00,6.00,2700,1,0
8195955,148,48.8103998,7.8514894,9.70,149.65,69.23,0.00,6.00,2700,1,0
8195994,149,48.8103998,7.8514996,9.59,149.54,69.67,0.00,6.00,2700,1,0
8195995,150,48.8103998,7.8515107,9.53,149.48,70.62,0.00,6.00,2700,1,0
8196033,151,48.8103998,7.8515210,9.48,149.43,71.65,0.00,6.00,2700,1,0
8196034,152,48.8103998,7.8515210,9.42,149.38,71.41,0.00,6.00,2700,1,0
8196072,153,48.8103998,7.8515415,9.32,149.27,71.95,0.00,6.00,2700,1,0
8196074,154,48.8103998,7.8515415,9.26,149.21,71.90,0.00,6.00,2700,1,0
8196075,155,48.8103998,7.8515517,9.21,149.16,70.80,0.00,6.00,2700,1,0
8196076,156,48.8103998,7.8515517,9.15,149.10,70.25,0.00,6.00,2700,1,0
8196114,157,48.8103998,7.8515679,9.04,148.99,70.53,0.00,6.00,2700,1,0
8196115,158,48.8103998,7.8515679,8.98,148.94,71.61,0.00,6.00,2700,1,0
8196153,159,48.8103998,7.8515782,8.93,148.88,72.84,0.00,6.00,2700,1,0
8196154,160,48.8103998,7.8515884,8.88,148.83,70.76,0.00,6.00,2700,1,0
8196193,161,48.8103998,7.8515987,8.76,148.72,73.24,0.00,6.00,2700,1,0
8196194,162,48.8103998,7.8516098,8.71,148.66,71.66,0.00,6.00,2700,1,0
8196196,163,48.8103998,7.8516098,8.65,148.60,72.04,0.00,6.00,2700,1,0
8196233,164,48.8103998,7.8516200,8.59,148.55,72.41,0.00,6.00,2700,1,0
8196235,165,48.8103998,7.8516303,8.48,148.43,72.58,0.00,6.00,2700,1,0
8196236,166,48.8103998,7.8516405,8.42,148.38,70.56,0.00,6.00,2700,1,0
8196274,167,48.8103998,7.8516516,8.37,148.32,71.24,0.00,6.00,2700,1,0
8196275,168,48.8103998,7.8516516,8.31,148.26,70.75,0.00,6.00,2700,1,0
8196314,169,48.8103998,7.8516618,8.20,148.15,71.77,0.00,6.00,2700,1,0
8196315,170,48.8103998,7.8516729,8.14,148.09,73.09,0.00,6.00,2700,1,0
8196316,171,48.8103998,7.8516832,8.08,148.03,70.57,0.00,6.00,2700,1,0
8196354,172,48.8103998,7.8516832,8.02,147.97,71.68,0.00,6.00,2700,1,0
8196356,173,48.8104135,7.8517037,7.91,147.86,70.39,0.00,6.00,2700,1,0
8196394,174,48.8104135,7.8517037,7.85,147.80,72.83,0.00,6.00,2700,1,0
8196395,175,48.8104135,7.8517139,7.79,147.74,71.96,0.00,6.00,2700,1,0
8196396,176,48.8104135,7.8517242,7.73,147.69,72.49,0.00,6.00,2700,1,0
8196435,177,48.8104135,7.8517344,7.62,147.57,71.09,0.00,6.00,2700,1,0
8196436,178,48.8104135,7.8517455,7.57,147.52,69.99,0.00,6.00,2700,1,0
8196437,179,48.8104135,7.8517455,7.51,147.46,71.40,0.00,6.00,2700,1,0
8196474,180,48.8104135,7.8517558,7.45,147.41,70.33,0.00,6.00,2700,1,0
8196476,181,48.8104135,7.8517660,7.34,147.29,68.96,0.00,6.00,2700,1,0
8196514,182,48.8104135,7.8517762,7.29,147.24,69.58,0.00,6.00,2700,1,0
8196514,183,48.8104135,7.8517873,7.23,147.18,69.49,0.00,6.00,2700,1,0
8196515,184,48.8104135,7.8517873,7.18,147.13,68.82,0.00,6.00,2700,1,0
8196555,185,48.8104135,7.8517976,7.07,147.02,69.49,0.00,6.00,2700,1,0
8196556,186,48.8104135,7.8518078,7.01,146.96,70.47,0.00,6.00,2700,1,0
8196594,187,48.8104271,7.8518181,6.95,146.91,70.76,0.00,6.00,2700,1,0
8196595,188,48.8104271,7.8518283,6.90,146.85,68.16,0.00,6.00,2700,1,0
8196634,189,48.8104271,7.8518386,6.79,146.74,68.36,0.00,6.00,2700,1,0
8196635,190,48.8104271,7.8518386,6.73,146.69,67.76,0.00,6.00,2700,1,0
8196636,191,48.8104271,7.8518497,6.68,146.63,69.94,0.00,6.00,2700,1,0
8196637,192,48.8104271,7.8518599,6.63,146.58,67.45,0.00,6.00,2700,1,0
8196676,193,48.8104271,7.8518702,6.52,146.47,69.05,0.00,6.00,2700,1,0
8196677,194,48.8104271,7.8518804,6.47,146.42,68.89,0.00,6.00,2700,1,0
8196714,195,48.8104271,7.8518804,6.41,146.37,69.11,0.00,6.00,2700,1,0
8196715,196,48.8104271,7.8518915,6.36,146.32,66.43,0.00,6.00,2700,1,0
8196754,197,48.8104271,7.8519018,6.26,146.21,66.47,0.00,6.00,2700,1,0
8196755,198,48.8104271,7.8519120,6.21,146.16,67.51,0.00,6.00,2700,1,0
8196756,199,48.8104271,7.8519231,6.16,146.11,66.76,0.00,6.00,2700,1,0
8196794,200,48.8104271,7.8519231,6.11,146.06,68.25,0.00,6.00,2700,1,0
8196795,201,48.8104271,7.8519436,6.00,145.96,64.85,0.00,6.00,2700,1,0
8196834,202,48.8104271,7.8519436,5.95,145.91,66.30,0.00,6.00,2700,1,0
8196835,203,48.8104271,7.8519496,5.90,145.85,65.73,0.00,6.00,2700,1,0
8196836,204,48.8104408,7.8519590,5.85,145.80,67.01,0.00,6.00,2700,1,0
8196875,205,48.8104408,7.8519701,5.75,145.70,66.92,0.00,6.00,2700,1,0
8196876,206,48.8104408,7.8519803,5.70,145.65,64.44,0.00,6.00,2700,1,0
8196877,207,48.8104408,7.8519803,5.64,145.60,65.69,0.00,6.00,2700,1,0
8196915,208,48.8104408,7.8519905,5.59,145.55,65.70,0.00,6.00,2700,1,0
8196917,209,48.8104408,7.8520016,5.49,145.45,64.30,0.00,6.00,2700,1,0
8196955,210,48.8104408,7.8520119,5.44,145.39,65.74,0.00,6.00,2700,1,0
8202531,211,48.8103452,7.8520136,10.75,150.70,65.23,0.00,6.00,2700,1,0
8202570,212,48.8103452,7.8520136,10.70,150.65,62.36,0.00,6.00,2700,1,0
8202570,213,48.8103452,7.8520033,10.65,150.60,63.45,0.00,6.00,2700,1,0
8202571,214,48.8103452,7.8520033,10.60,150.55,63.11,0.00,6.00,2700,1,0
8202571,215,48.8103452,7.8519931,10.55,150.50,64.36,0.00,6.00,2700,1,0
8202611,216,48.8103588,7.8519820,10.45,150.41,65.23,0.00,6.00,2700,1,0
8202611,217,48.8103588,7.8519820,10.41,150.36,64.57,0.00,6.00,2700,1,0
8202650,218,48.8103588,7.8519718,10.36,150.31,65.72,0.00,6.00,2700,1,0
8202651,219,48.8103725,7.8519718,10.31,150.26,66.10,0.00,6.00,2700,1,0
8202691,220,48.8103725,7.8519607,10.21,150.16,65.51,0.00,6.00,2700,1,0
8202691,221,48.8103725,7.8519504,10.15,150.11,66.06,0.00,6.00,2700,1,0
8202691,222,48.8103725,7.8519504,10.10,150.05,64.01,0.00,6.00,2700,1,0
8202730,223,48.8103862,7.8519444,10.05,150.00,64.70,0.00,6.00,2700,1,0
8202731,224,48.8103862,7.8519342,9.94,149.89,66.74,0.00,6.00,2700,1,0
8202771,225,48.8103862,7.8519342,9.89,149.84,65.77,0.00,6.00,2700,1,0
8202771,226,48.8103998,7.8519342,9.83,149.78,66.35,0.00,6.00,2700,1,0
8202771,227,48.8103998,7.8519239,9.77,149.73,65.85,0.00,6.00,2700,1,0
8202811,228,48.8103998,7.8519128,9.66,149.62,65.39,0.00,6.00,2700,1,0
8202812,229,48.8103998,7.8519128,9.61,149.56,66.53,0.00,6.00,2700,1,0
8202812,230,48.8104135,7.8519026,9.55,149.50,66.63,0.00,6.00,2700,1,0
8202851,231,48.8104135,7.8519026,9.49,149.44,65.70,0.00,6.00,2700,1,0
8202853,232,48.8104135,7.8518915,9.38,149.33,65.78,0.00,6.00,2700,1,0
8202891,233,48.8104135,7.8518813,9.32,149.27,67.75,0.00,6.00,2700,1,0
8202892,234,48.8104271,7.8518702,9.26,149.22,66.77,0.00,6.00,2700,1,0
8202892,235,48.8104271,7.8518702,9.21,149.16,66.25,0.00,6.00,2700,1,0
8202932,236,48.8104271,7.8518599,9.09,149.04,67.04,0.00,6.00,2700,1,0
8202932,237,48.8104271,7.8518497,9.03,148.99,68.38,0.00,6.00,2700,1,0
8202971,238,48.8104408,7.8518488,8.97,148.93,68.21,0.00,6.00,2700,1,0
8202972,239,48.8104408,7.8518386,8.92,148.87,70.03,0.00,6.00,2700,1,0
8202973,240,48.8104408,7.8518283,8.80,148.75,69.13,0.00,6.00,2700,1,0
8203012,241,48.8104408,7.8518283,8.75,148.70,68.86,0.00,6.00,2700,1,0
8203012,242,48.8104408,7.8518181,8.69,148.64,68.04,0.00,6.00,2700,1,0
8203013,243,48.8104545,7.8518172,8.63,148.58,70.09,0.00,6.00,2700,1,0
8203052,244,48.8104545,7.8518070,8.52,148.47,69.31,0.00,6.00,2700,1,0
8203053,245,48.8104545,7.8517967,8.46,148.41,71.20,0.00,6.00,2700,1,0
8203092,246,48.8104545,7.8517967,8.40,148.35,69.28,0.00,6.00,2700,1,0
8203092,247,48.8104681,7.8517856,8.34,148.29,71.91,0.00,6.00,2700,1,0
8203132,248,48.8104681,7.8517754,8.23,148.18,70.10,0.00,6.00,2700,1,0
8203133,249,48.8104681,7.8517651,8.17,148.12,72.94,0.00,6.00,2700,1,0
8203134,250,48.8104681,7.8517651,8.11,148.06,71.06,0.00,6.00,2700,1,0
8203172,251,48.8104818,7.8517540,8.05,148.01,73.00,0.00,6.00,2700,1,0
8203173,252,48.8104818,7.8517438,7.94,147.89,72.59,0.00,6.00,2700,1,0
8203174,253,48.8104818,7.8517438,7.88,147.83,72.39,0.00,6.00,2700,1,0
8203212,254,48.8104818,7.8517327,7.82,147.78,71.73,0.00,6.00,2700,1,0
8203213,255,48.8104954,7.8517327,7.77,147.72,74.20,0.00,6.00,2700,1,0
8203252,256,48.8104954,7.8517225,7.65,147.60,73.47,0.00,6.00,2700,1,0
8203253,257,48.8104954,7.8517122,7.59,147.55,72.66,0.00,6.00,2700,1,0
8203254,258,48.8104954,7.8517122,7.54,147.49,73.03,0.00,6.00,2700,1,0
8203292,259,48.8105091,7.8517011,7.48,147.44,73.51,0.00,6.00,2700,1,0
8203294,260,48.8105091,7.8516909,7.37,147.32,74.75,0.00,6.00,2700,1,0
8203332,261,48.8105091,7.8516909,7.32,147.27,75.14,0.00,6.00,2700,1,0
8203333,262,48.8105091,7.8516798,7.26,147.21,74.85,0.00,6.00,2700,1,0
8203333,263,48.8105228,7.8516798,7.21,147.16,74.04,0.00,6.00,2700,1,0
8203373,264,48.8105228,7.8516593,7.10,147.05,75.51,0.00,6.00,2700,1,0
8203373,265,48.8105228,7.8516593,7.04,147.00,77.43,0.00,6.00,2700,1,0
8203373,266,48.8105228,7.8516490,6.99,146.94,76.00,0.00,6.00,2700,1,0
8203412,267,48.8105364,7.8516482,6.94,146.89,76.88,0.00,6.00,2700,1,0
8203413,268,48.8105364,7.8516379,6.83,146.78,77.71,0.00,6.00,2700,1,0
8203452,269,48.8105364,7.8516268,6.78,146.73,76.25,0.00,6.00,2700,1,0
8203453,270,48.8105364,7.8516268,6.73,146.68,76.99,0.00,6.00,2700,1,0
8203453,271,48.8105501,7.8516166,6.67,146.63,75.87,0.00,6.00,2700,1,0
8203493,272,48.8105501,7.8516055,6.57,146.52,76.67,0.00,6.00,2700,1,0
8203493,273,48.8105501,7.8516055,6.52,146.47,76.79,0.00,6.00,2700,1,0
8203532,274,48.8105501,7.8515952,6.47,146.42,75.23,0.00,6.00,2700,1,0
8203532,275,48.8105637,7.8515944,6.41,146.37,75.54,0.00,6.00,2700,1,0
8203533,276,48.8105637,7.8515850,6.31,146.26,76.38,0.00,6.00,2700,1,0
8203573,277,48.8105637,7.8515739,6.26,146.21,75.29,0.00,6.00,2700,1,0
8203573,278,48.8105637,7.8515739,6.21,146.16,75.63,0.00,6.00,2700,1,0
8203573,279,48.8105774,7.8515637,6.16,146.11,74.90,0.00,6.00,2700,1,0
8203613,280,48.8105774,7.8515526,6.05,146.00,73.14,0.00,6.00,2700,1,0
8203613,281,48.8105774,7.8515474,6.00,145.95,74.28,0.00,6.00,2700,1,0
8203653,282,48.8105774,7.8515474,5.95,145.90,72.81,0.00,6.00,2700,1,0
8203653,283,48.8105911,7.8515474,5.89,145.85,73.11,0.00,6.00,2700,1,0
8203693,284,48.8105911,7.8515261,5.79,145.74,73.23,0.00,6.00,2700,1,0
8203693,285,48.8105911,7.8515261,5.74,145.69,74.30,0.00,6.00,2700,1,0
8203693,286,48.8105911,7.8515158,5.69,145.64,72.45,0.00,6.00,2700,1,0
8203733,287,48.8106047,7.8515158,5.64,145.59,73.07,0.00,6.00,2700,1,0
8203733,288,48.8106047,7.8515056,5.53,145.48,71.71,0.00,6.00,2700,1,0
# interim valid=1 lat=48.8105015 lon=7.8515980 agl=7.58 conf=0.818 used=288/288
8209746,289,48.8107550,7.8511564,10.78,150.73,62.28,0.00,6.00,2700,1,0
8209747,290,48.8107550,7.8511564,10.71,150.66,61.36,0.00,6.00,2700,1,0
8209786,291,48.8107686,7.8511556,10.64,150.60,61.79,0.00,6.00,2700,1,0
8209787,292,48.8107686,7.8511556,10.52,150.47,62.70,0.00,6.00,2700,1,0
8209826,293,48.8107823,7.8511658,10.45,150.41,62.47,0.00,6.00,2700,1,0
8215564,294,48.8107003,7.8518326,10.83,150.78,66.39,0.00,6.00,2700,1,0
8215602,295,48.8106730,7.8518232,10.78,150.73,65.24,0.00,6.00,2700,1,0
8215604,296,48.8106730,7.8518232,10.68,150.63,66.33,0.00,6.00,2700,1,0
8215642,297,48.8106730,7.8518121,10.63,150.58,67.74,0.00,6.00,2700,1,0
8215644,298,48.8106730,7.8518121,10.58,150.53,65.52,0.00,6.00,2700,1,0
8215645,299,48.8106730,7.8518019,10.53,150.48,67.88,0.00,6.00,2700,1,0
8215683,300,48.8106594,7.8517925,10.43,150.38,66.73,0.00,6.00,2700,1,0
8215684,301,48.8106594,7.8517925,10.38,150.33,66.75,0.00,6.00,2700,1,0
8215722,302,48.8106594,7.8517925,10.33,150.28,67.22,0.00,6.00,2700,1,0
8215723,303,48.8106594,7.8517814,10.27,150.23,66.84,0.00,6.00,2700,1,0
8215725,304,48.8106457,7.8517711,10.16,150.12,69.25,0.00,6.00,2700,1,0
8215763,305,48.8106457,7.8517711,10.11,150.06,66.97,0.00,6.00,2700,1,0
8215764,306,48.8106457,7.8517711,10.05,150.00,67.63,0.00,6.00,2700,1,0
8215765,307,48.8106320,7.8517609,10.00,149.95,67.93,0.00,6.00,2700,1,0
