t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
18142840,61,48.8106320,7.8519444,13.98,153.93,64.97,0.00,6.00,2700,1,0
18142840,62,48.8106320,7.8519393,13.71,153.67,66.53,0.00,6.00,2700,1,0
18142880,63,48.8106320,7.8519393,13.16,153.12,64.05,0.00,6.00,2700,1,0
18142881,64,48.8106184,7.8519393,12.88,152.83,67.13,0.00,6.00,2700,1,0
18142921,65,48.8106184,7.8519291,12.59,152.55,66.88,0.00,6.00,2700,1,0
18142922,66,48.8106184,7.8519291,12.31,152.26,67.12,0.00,6.00,2700,1,0
18142961,67,48.8106184,7.8519180,11.73,151.68,67.66,0.00,6.00,2700,1,0
18142962,68,48.8106184,7.8519180,11.45,151.40,66.90,0.00,6.00,2700,1,0
18142963,69,48.8106047,7.8519188,11.16,151.12,65.89,0.00,6.00,2700,1,0
18143001,70,48.8106047,7.8519077,10.89,150.84,67.09,0.00,6.00,2700,1,0
18143003,71,48.8106047,7.8519077,10.39,150.34,67.16,0.00,6.00,2700,1,0
18143041,72,48.8106047,7.8518975,10.16,150.12,68.60,0.00,6.00,2700,1,0
18143042,73,48.8106047,7.8518975,9.96,149.91,67.97,0.00,6.00,2700,1,0
18143043,74,48.8105911,7.8518983,9.78,149.73,67.90,0.00,6.00,2700,1,0
18143081,75,48.8105911,7.8518881,9.47,149.43,68.02,0.00,6.00,2700,1,0
18143082,76,48.8105911,7.8518770,9.35,149.30,67.33,0.00,6.00,2700,1,0
18143083,77,48.8105774,7.8518770,9.24,149.20,67.99,0.00,6.00,2700,1,0
18143121,78,48.8105774,7.8518770,9.15,149.10,67.16,0.00,6.00,2700,1,0
18143121,79,48.8105774,7.8518667,9.01,148.96,68.04,0.00,6.00,2700,1,0
18143161,80,48.8105774,7.8518565,8.95,148.91,68.94,0.00,6.00,2700,1,0
18143161,81,48.8105637,7.8518574,8.91,148.86,69.26,0.00,6.00,2700,1,0
18143161,82,48.8105637,7.8518574,8.87,148.82,68.82,0.00,6.00,2700,1,0
18143201,83,48.8105637,7.8518463,8.80,148.76,69.99,0.00,6.00,2700,1,0
18143201,84,48.8105637,7.8518360,8.78,148.74,70.58,0.00,6.00,2700,1,0
18143241,85,48.8105501,7.8518360,8.76,148.72,68.74,0.00,6.00,2700,1,0
18143241,86,48.8105501,7.8518258,8.75,148.70,69.67,0.00,6.00,2700,1,0
18143242,87,48.8105501,7.8518258,8.73,148.68,69.45,0.00,6.00,2700,1,0
18143281,88,48.8105501,7.8518155,8.72,148.67,72.09,0.00,6.00,2700,1,0
18143282,89,48.8105364,7.8518155,8.71,148.67,70.31,0.00,6.00,2700,1,0
18143282,90,48.8105364,7.8518155,8.71,148.67,70.43,0.00,6.00,2700,1,0
18143322,91,48.8105364,7.8518044,8.72,148.68,70.92,0.00,6.00,2700,1,0
18143322,92,48.8105364,7.8517950,8.73,148.68,71.52,0.00,6.00,2700,1,0
18143361,93,48.8105228,7.8517950,8.74,148.69,71.90,0.00,6.00,2700,1,0
18143362,94,48.8105228,7.8517950,8.75,148.71,71.01,0.00,6.00,2700,1,0
18143402,95,48.8105228,7.8517848,8.79,148.74,73.07,0.00,6.00,2700,1,0
18143402,96,48.8105228,7.8517848,8.80,148.75,73.66,0.00,6.00,2700,1,0
18143402,97,48.8105091,7.8517737,8.82,148.77,72.36,0.00,6.00,2700,1,0
18143442,98,48.8105091,7.8517737,8.84,148.79,73.16,0.00,6.00,2700,1,0
18143442,99,48.8105091,7.8517634,8.89,148.84,73.13,0.00,6.00,2700,1,0
18143442,100,48.8105091,7.8517634,8.91,148.86,74.32,0.00,6.00,2700,1,0
18143482,101,48.8105091,7.8517634,8.93,148.88,73.57,0.00,6.00,2700,1,0
18143482,102,48.8104954,7.8517540,8.95,148.91,73.95,0.00,6.00,2700,1,0
18143523,103,48.8104954,7.8517540,9.00,148.95,73.55,0.00,6.00,2700,1,0
18143524,104,48.8104954,7.8517429,9.02,148.97,75.00,0.00,6.00,2700,1,0
18143525,105,48.8104954,7.8517429,9.04,148.99,74.46,0.00,6.00,2700,1,0
18143563,106,48.8104818,7.8517438,9.05,149.01,73.50,0.00,6.00,2700,1,0
18143565,107,48.8104818,7.8517327,9.09,149.04,75.38,0.00,6.00,2700,1,0
18143602,108,48.8104818,7.8517327,9.11,149.06,75.51,0.00,6.00,2700,1,0
18143603,109,48.8104818,7.8517327,9.12,149.07,75.24,0.00,6.00,2700,1,0
18143604,110,48.8104818,7.8517225,9.14,149.09,73.76,0.00,6.00,2700,1,0
18143644,111,48.8104681,7.8517233,9.16,149.11,75.49,0.00,6.00,2700,1,0
18143645,112,48.8104681,7.8517122,9.16,149.12,75.74,0.00,6.00,2700,1,0
18143646,113,48.8104681,7.8517122,9.17,149.12,74.61,0.00,6.00,2700,1,0
18143683,114,48.8104681,7.8517122,9.18,149.13,74.39,0.00,6.00,2700,1,0
18143685,115,48.8104681,7.8517020,9.18,149.14,76.52,0.00,6.00,2700,1,0
18143723,116,48.8104545,7.8517020,9.18,149.14,75.16,0.00,6.00,2700,1,0
18143724,117,48.8104545,7.8517020,9.18,149.14,75.44,0.00,6.00,2700,1,0
18143726,118,48.8104545,7.8517020,9.18,149.13,75.52,0.00,6.00,2700,1,0
18143765,119,48.8104545,7.8516917,9.17,149.12,74.23,0.00,6.00,2700,1,0
18143767,120,48.8104545,7.8516917,9.16,149.11,76.29,0.00,6.00,2700,1,0
18143803,121,48.8104545,7.8516815,9.15,149.10,76.87,0.00,6.00,2700,1,0
18143805,122,48.8104408,7.8516815,9.13,149.09,76.45,0.00,6.00,2700,1,0
18143807,123,48.8104408,7.8516815,9.08,149.03,75.23,0.00,6.00,2700,1,0
18143845,124,48.8104408,7.8516712,9.04,149.00,76.19,0.00,6.00,2700,1,0
18143846,125,48.8104408,7.8516712,8.99,148.94,77.04,0.00,6.00,2700,1,0
18143847,126,48.8104408,7.8516712,8.92,148.87,74.91,0.00,6.00,2700,1,0
18143885,127,48.8104271,7.8516610,8.71,148.67,75.24,0.00,6.00,2700,1,0
18143886,128,48.8104271,7.8516610,8.58,148.53,75.06,0.00,6.00,2700,1,0
18143924,129,48.8104271,7.8516610,8.43,148.38,74.81,0.00,6.00,2700,1,0
18143925,130,48.8104271,7.8516610,8.25,148.20,76.60,0.00,6.00,2700,1,0
18143964,131,48.8104271,7.8516507,7.84,147.79,76.94,0.00,6.00,2700,1,0
18143965,132,48.8104271,7.8516507,7.60,147.56,75.86,0.00,6.00,2700,1,0
18143966,133,48.8104135,7.8516516,7.36,147.31,76.70,0.00,6.00,2700,1,0
18144004,134,48.8104135,7.8516516,7.09,147.05,76.17,0.00,6.00,2700,1,0
18144006,135,48.8104135,7.8516405,6.54,146.50,76.56,0.00,6.00,2700,1,0
18144007,136,48.8104135,7.8516405,6.26,146.21,75.47,0.00,6.00,2700,1,0
18144045,137,48.8104135,7.8516303,5.97,145.92,75.59,0.00,6.00,2700,1,0
18144046,138,48.8104135,7.8516303,5.68,145.63,75.70,0.00,6.00,2700,1,0
18144085,139,48.8103998,7.8516303,5.09,145.04,74.60,0.00,6.00,2700,1,0
18144086,140,48.8103998,7.8516200,4.80,144.76,76.39,0.00,6.00,2700,1,0
18144087,141,48.8103998,7.8516200,4.52,144.47,76.22,0.00,6.00,2700,1,0
18144125,142,48.8103998,7.8516200,4.25,144.21,75.76,0.00,6.00,2700,1,0
18144127,143,48.8103998,7.8516098,3.77,143.72,74.59,0.00,6.00,2700,1,0
18144164,144,48.8103998,7.8515987,3.55,143.51,74.52,0.00,6.00,2700,1,0
18144165,145,48.8103998,7.8515987,3.37,143.32,74.61,0.00,6.00,2700,1,0
18144166,146,48.8103998,7.8515987,3.20,143.15,75.29,0.00,6.00,2700,1,0
18144206,147,48.8103725,7.8515893,2.92,142.87,73.18,0.00,6.00,2700,1,0
18144207,148,48.8103725,7.8515782,2.81,142.76,71.67,0.00,6.00,2700,1,0
18144208,149,48.8103725,7.8515782,2.72,142.67,71.90,0.00,6.00,2700,1,0
18144245,150,48.8103725,7.8515782,2.64,142.59,72.67,0.00,6.00,2700,1,0
18144247,151,48.8103725,7.8515688,2.51,142.47,73.20,0.00,6.00,2700,1,0
18144285,152,48.8103725,7.8515577,2.46,142.42,72.56,0.00,6.00,2700,1,0
18144286,153,48.8103725,7.8515577,2.43,142.38,72.79,0.00,6.00,2700,1,0
18144287,154,48.8103725,7.8515526,2.39,142.35,72.54,0.00,6.00,2700,1,0
18144326,155,48.8103588,7.8515534,2.35,142.30,70.76,0.00,6.00,2700,1,0
18144327,156,48.8103588,7.8515423,2.33,142.28,69.85,0.00,6.00,2700,1,0
18144365,157,48.8103588,7.8515423,2.32,142.27,69.94,0.00,6.00,2700,1,0
18144366,158,48.8103588,7.8515321,2.30,142.26,70.70,0.00,6.00,2700,1,0
18144368,159,48.8103315,7.8515218,2.29,142.25,70.55,0.00,6.00,2700,1,0
18144406,160,48.8103315,7.8515218,2.29,142.25,68.42,0.00,6.00,2700,1,0
18144407,161,48.8103315,7.8515218,2.30,142.25,70.84,0.00,6.00,2700,1,0
18144409,162,48.8103315,7.8515116,2.30,142.25,69.01,0.00,6.00,2700,1,0
18144447,163,48.8103315,7.8515124,2.32,142.27,69.39,0.00,6.00,2700,1,0
18144448,164,48.8103315,7.8515013,2.33,142.28,69.50,0.00,6.00,2700,1,0
18144486,165,48.8103315,7.8515013,2.34,142.30,69.69,0.00,6.00,2700,1,0
18144487,166,48.8103315,7.8514911,2.36,142.31,67.49,0.00,6.00,2700,1,0
18144526,167,48.8103179,7.8514911,2.40,142.35,67.84,0.00,6.00,2700,1,0
18144527,168,48.8103179,7.8514808,2.42,142.37,67.11,0.00,6.00,2700,1,0
18144528,169,48.8103179,7.8514808,2.44,142.39,68.22,0.00,6.00,2700,1,0
18144566,170,48.8103179,7.8514808,2.46,142.41,69.68,0.00,6.00,2700,1,0
18144568,171,48.8102905,7.8514706,2.51,142.46,66.32,0.00,6.00,2700,1,0
18144569,172,48.8102905,7.8514706,2.54,142.49,67.40,0.00,6.00,2700,1,0
18144607,173,48.8102905,7.8514595,2.56,142.51,65.66,0.00,6.00,2700,1,0
18144608,174,48.8102905,7.8514595,2.59,142.54,68.08,0.00,6.00,2700,1,0
18144646,175,48.8102905,7.8514492,2.63,142.59,67.25,0.00,6.00,2700,1,0
18144647,176,48.8102769,7.8514501,2.66,142.61,67.67,0.00,6.00,2700,1,0
18144648,177,48.8102769,7.8514501,2.68,142.63,66.49,0.00,6.00,2700,1,0
18144687,178,48.8102769,7.8514390,2.70,142.65,65.48,0.00,6.00,2700,1,0
18144689,179,48.8102769,7.8514390,2.74,142.69,66.88,0.00,6.00,2700,1,0
18144727,180,48.8102769,7.8514390,2.76,142.71,66.06,0.00,6.00,2700,1,0
18144728,181,48.8102632,7.8514288,2.77,142.73,64.44,0.00,6.00,2700,1,0
18144729,182,48.8102632,7.8514288,2.79,142.74,65.32,0.00,6.00,2700,1,0
18144768,183,48.8102632,7.8514185,2.81,142.76,65.35,0.00,6.00,2700,1,0
18144769,184,48.8102632,7.8514185,2.82,142.77,64.67,0.00,6.00,2700,1,0
18144770,185,48.8102632,7.8514185,2.83,142.78,65.58,0.00,6.00,2700,1,0
18144808,186,48.8102496,7.8514194,2.84,142.79,66.52,0.00,6.00,2700,1,0
18151031,187,48.8103862,7.8514262,11.36,151.31,68.79,0.00,6.00,2700,1,0
18151070,188,48.8103862,7.8514475,11.26,151.21,66.95,0.00,6.00,2700,1,0
18151071,189,48.8103862,7.8514578,11.21,151.16,67.65,0.00,6.00,2700,1,0
18151108,190,48.8103862,7.8514680,11.16,151.11,67.29,0.00,6.00,2700,1,0
18151109,191,48.8103998,7.8514791,11.11,151.06,70.22,0.00,6.00,2700,1,0
18151148,192,48.8103998,7.8514894,11.01,150.97,68.28,0.00,6.00,2700,1,0
18151150,193,48.8103998,7.8514996,10.96,150.92,70.39,0.00,6.00,2700,1,0
18151151,194,48.8103998,7.8515107,10.92,150.87,70.78,0.00,6.00,2700,1,0
18151188,195,48.8103998,7.8515210,10.88,150.83,71.27,0.00,6.00,2700,1,0
18151190,196,48.8103998,7.8515415,10.78,150.74,69.43,0.00,6.00,2700,1,0
18151228,197,48.8103998,7.8515517,10.73,150.69,69.98,0.00,6.00,2700,1,0
18151230,198,48.8103998,7.8515517,10.69,150.64,71.27,0.00,6.00,2700,1,0
18151231,199,48.8103998,7.8515568,10.64,150.59,70.92,0.00,6.00,2700,1,0
18151269,200,48.8103998,7.8515782,10.54,150.49,73.01,0.00,6.00,2700,1,0
18151270,201,48.8103998,7.8515884,10.48,150.44,70.33,0.00,6.00,2700,1,0
18151271,202,48.8103998,7.8515987,10.43,150.38,72.06,0.00,6.00,2700,1,0
18151309,203,48.8103998,7.8516098,10.38,150.33,71.91,0.00,6.00,2700,1,0
18151311,204,48.8103998,7.8516200,10.26,150.21,73.55,0.00,6.00,2700,1,0
18151349,205,48.8103998,7.8516303,10.20,150.16,73.94,0.00,6.00,2700,1,0
18151350,206,48.8103998,7.8516405,10.14,150.10,71.90,0.00,6.00,2700,1,0
18151351,207,48.8103998,7.8516516,10.09,150.04,73.37,0.00,6.00,2700,1,0
18151390,208,48.8104135,7.8516721,9.96,149.92,74.43,0.00,6.00,2700,1,0
18151391,209,48.8104135,7.8516823,9.90,149.85,73.37,0.00,6.00,2700,1,0
18151429,210,48.8104135,7.8516934,9.84,149.79,75.12,0.00,6.00,2700,1,0
18151430,211,48.8104135,7.8516934,9.78,149.73,75.97,0.00,6.00,2700,1,0
18151432,212,48.8104135,7.8517139,9.65,149.60,73.16,0.00,6.00,2700,1,0
18151470,213,48.8104135,7.8517242,9.59,149.54,74.06,0.00,6.00,2700,1,0
18151471,214,48.8104135,7.8517344,9.52,149.47,73.64,0.00,6.00,2700,1,0
18151472,215,48.8104135,7.8517455,9.46,149.41,74.61,0.00,6.00,2700,1,0
18151511,216,48.8104135,7.8517660,9.33,149.28,74.76,0.00,6.00,2700,1,0
18151512,217,48.8104135,7.8517660,9.27,149.22,74.14,0.00,6.00,2700,1,0
18151550,218,48.8104135,7.8517762,9.20,149.15,74.91,0.00,6.00,2700,1,0
