t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
17778214,35,48.8106457,7.8518334,10.30,150.26,67.09,0.00,6.00,2700,1,0
17778214,36,48.8106457,7.8518334,10.25,150.21,66.31,0.00,6.00,2700,1,0
17778216,37,48.8106320,7.8518241,10.15,150.10,67.91,0.00,6.00,2700,1,0
17778255,38,48.8106320,7.8518130,10.10,150.05,67.66,0.00,6.00,2700,1,0
17778256,39,48.8106320,7.8518130,10.05,150.00,68.51,0.00,6.00,2700,1,0
17778257,40,48.8106320,7.8518130,10.00,149.95,68.06,0.00,6.00,2700,1,0
17778296,41,48.8106184,7.8518027,9.89,149.84,68.56,0.00,6.00,2700,1,0
17778297,42,48.8106184,7.8517925,9.84,149.79,68.35,0.00,6.00,2700,1,0
17778334,43,48.8106184,7.8517925,9.79,149.74,68.17,0.00,6.00,2700,1,0
17778336,44,48.8106047,7.8517822,9.73,149.69,69.36,0.00,6.00,2700,1,0
17778375,45,48.8106047,7.8517822,9.62,149.58,67.25,0.00,6.00,2700,1,0
17778376,46,48.8106047,7.8517720,9.57,149.52,68.66,0.00,6.00,2700,1,0
17778377,47,48.8105911,7.8517720,9.52,149.47,68.41,0.00,6.00,2700,1,0
17778415,48,48.8105911,7.8517626,9.46,149.42,70.31,0.00,6.00,2700,1,0
17778417,49,48.8105911,7.8517626,9.36,149.31,70.91,0.00,6.00,2700,1,0
17778418,50,48.8105774,7.8517523,9.30,149.25,69.05,0.00,6.00,2700,1,0
17778455,51,48.8105774,7.8517523,9.25,149.20,68.91,0.00,6.00,2700,1,0
17778457,52,48.8105774,7.8517412,9.19,149.14,70.23,0.00,6.00,2700,1,0
17778496,53,48.8105637,7.8517421,9.08,149.03,70.80,0.00,6.00,2700,1,0
17778497,54,48.8105637,7.8517310,9.02,148.98,71.30,0.00,6.00,2700,1,0
17778498,55,48.8105637,7.8517310,8.97,148.92,72.57,0.00,6.00,2700,1,0
17778535,56,48.8105501,7.8517216,8.91,148.87,72.00,0.00,6.00,2700,1,0
17778537,57,48.8105501,7.8517216,8.80,148.75,71.05,0.00,6.00,2700,1,0
17778575,58,48.8105501,7.8517105,8.74,148.69,71.09,0.00,6.00,2700,1,0
17778576,59,48.8105364,7.8517105,8.68,148.64,72.24,0.00,6.00,2700,1,0
17778577,60,48.8105364,7.8517003,8.63,148.58,71.92,0.00,6.00,2700,1,0
17778616,61,48.8105364,7.8517003,8.51,148.46,72.47,0.00,6.00,2700,1,0
17778617,62,48.8105228,7.8516900,8.45,148.41,74.71,0.00,6.00,2700,1,0
17778618,63,48.8105228,7.8516900,8.39,148.35,72.19,0.00,6.00,2700,1,0
17778656,64,48.8105228,7.8516900,8.34,148.29,74.96,0.00,6.00,2700,1,0
17778658,65,48.8105091,7.8516798,8.22,148.17,75.34,0.00,6.00,2700,1,0
17778696,66,48.8105091,7.8516695,8.16,148.12,75.47,0.00,6.00,2700,1,0
17778697,67,48.8105091,7.8516695,8.11,148.06,75.81,0.00,6.00,2700,1,0
17778698,68,48.8104954,7.8516704,8.05,148.00,75.80,0.00,6.00,2700,1,0
17778737,69,48.8104954,7.8516593,7.93,147.88,74.32,0.00,6.00,2700,1,0
17778738,70,48.8104954,7.8516490,7.87,147.82,75.14,0.00,6.00,2700,1,0
17778776,71,48.8104818,7.8516499,7.81,147.77,75.80,0.00,6.00,2700,1,0
17778777,72,48.8104818,7.8516499,7.76,147.71,77.10,0.00,6.00,2700,1,0
17778779,73,48.8104681,7.8516396,7.64,147.59,76.65,0.00,6.00,2700,1,0
17778817,74,48.8104681,7.8516285,7.59,147.54,75.83,0.00,6.00,2700,1,0
17778818,75,48.8104681,7.8516285,7.53,147.48,75.78,0.00,6.00,2700,1,0
17778819,76,48.8104681,7.8516285,7.47,147.43,74.93,0.00,6.00,2700,1,0
17778858,77,48.8104545,7.8516183,7.36,147.31,75.01,0.00,6.00,2700,1,0
17778859,78,48.8104545,7.8516081,7.30,147.26,73.77,0.00,6.00,2700,1,0
17778897,79,48.8104545,7.8516081,7.25,147.20,74.47,0.00,6.00,2700,1,0
17778898,80,48.8104408,7.8516081,7.20,147.15,75.18,0.00,6.00,2700,1,0
17778937,81,48.8104408,7.8515978,7.09,147.04,74.66,0.00,6.00,2700,1,0
17778938,82,48.8104408,7.8515978,7.03,146.98,74.25,0.00,6.00,2700,1,0
17778939,83,48.8104271,7.8515876,6.98,146.93,74.57,0.00,6.00,2700,1,0
17778976,84,48.8104271,7.8515876,6.92,146.88,74.97,0.00,6.00,2700,1,0
17778977,85,48.8104135,7.8515773,6.81,146.77,71.93,0.00,6.00,2700,1,0
17778977,86,48.8104135,7.8515773,6.76,146.71,72.67,0.00,6.00,2700,1,0
17779017,87,48.8104135,7.8515671,6.71,146.66,72.06,0.00,6.00,2700,1,0
17779017,88,48.8104135,7.8515671,6.65,146.60,74.51,0.00,6.00,2700,1,0
17779057,89,48.8103998,7.8515568,6.55,146.50,71.46,0.00,6.00,2700,1,0
17779057,90,48.8103998,7.8515568,6.49,146.44,71.59,0.00,6.00,2700,1,0
17779057,91,48.8103998,7.8515517,6.44,146.39,71.67,0.00,6.00,2700,1,0
17779097,92,48.8103998,7.8515517,6.39,146.34,72.10,0.00,6.00,2700,1,0
17779097,93,48.8103998,7.8515415,6.28,146.23,71.57,0.00,6.00,2700,1,0
17779137,94,48.8103998,7.8515415,6.23,146.18,70.70,0.00,6.00,2700,1,0
17779137,95,48.8103725,7.8515312,6.17,146.13,71.42,0.00,6.00,2700,1,0
17779137,96,48.8103725,7.8515312,6.12,146.07,72.02,0.00,6.00,2700,1,0
17779177,97,48.8103725,7.8515210,6.02,145.97,69.62,0.00,6.00,2700,1,0
17779177,98,48.8103725,7.8515107,5.96,145.92,70.14,0.00,6.00,2700,1,0
17779178,99,48.8103725,7.8515107,5.91,145.86,69.91,0.00,6.00,2700,1,0
17779217,100,48.8103725,7.8515107,5.86,145.81,71.12,0.00,6.00,2700,1,0
17779218,101,48.8103588,7.8515005,5.75,145.71,69.73,0.00,6.00,2700,1,0
17779257,102,48.8103588,7.8514902,5.70,145.65,69.09,0.00,6.00,2700,1,0
17779258,103,48.8103588,7.8514902,5.65,145.60,68.72,0.00,6.00,2700,1,0
17779258,104,48.8103452,7.8514800,5.60,145.55,69.36,0.00,6.00,2700,1,0
17779298,105,48.8103452,7.8514800,5.49,145.45,68.85,0.00,6.00,2700,1,0
17779298,106,48.8103315,7.8514697,5.44,145.40,66.81,0.00,6.00,2700,1,0
17779337,107,48.8103179,7.8514697,5.39,145.34,68.17,0.00,6.00,2700,1,0
17779337,108,48.8103179,7.8514595,5.34,145.29,68.11,0.00,6.00,2700,1,0
17784954,109,48.8103862,7.8513639,10.69,150.64,66.43,0.00,6.00,2700,1,0
17784955,110,48.8103862,7.8513639,10.64,150.59,64.83,0.00,6.00,2700,1,0
17784994,111,48.8103862,7.8513844,10.54,150.50,66.64,0.00,6.00,2700,1,0
17784995,112,48.8103862,7.8513844,10.50,150.45,66.80,0.00,6.00,2700,1,0
17784995,113,48.8103862,7.8513946,10.45,150.40,65.90,0.00,6.00,2700,1,0
17785034,114,48.8103862,7.8514049,10.40,150.35,65.92,0.00,6.00,2700,1,0
17785035,115,48.8103862,7.8514160,10.31,150.26,68.27,0.00,6.00,2700,1,0
17785074,116,48.8103862,7.8514262,10.26,150.21,66.96,0.00,6.00,2700,1,0
17785075,117,48.8103862,7.8514262,10.21,150.16,67.25,0.00,6.00,2700,1,0
17785075,118,48.8103862,7.8514364,10.16,150.11,67.57,0.00,6.00,2700,1,0
17785115,119,48.8103862,7.8514475,10.06,150.01,66.57,0.00,6.00,2700,1,0
17785115,120,48.8103862,7.8514578,10.01,149.96,68.88,0.00,6.00,2700,1,0
17785115,121,48.8103862,7.8514578,9.96,149.91,69.53,0.00,6.00,2700,1,0
17785155,122,48.8103862,7.8514680,9.91,149.86,69.40,0.00,6.00,2700,1,0
17785155,123,48.8103998,7.8514791,9.80,149.76,68.63,0.00,6.00,2700,1,0
17785195,124,48.8103998,7.8514894,9.75,149.70,69.98,0.00,6.00,2700,1,0
17785195,125,48.8103998,7.8514996,9.70,149.65,71.07,0.00,6.00,2700,1,0
17785196,126,48.8103998,7.8514996,9.64,149.60,68.89,0.00,6.00,2700,1,0
17785236,127,48.8103998,7.8515210,9.54,149.49,70.12,0.00,6.00,2700,1,0
17785236,128,48.8103998,7.8515210,9.48,149.44,69.85,0.00,6.00,2700,1,0
17785275,129,48.8103998,7.8515312,9.43,149.38,69.77,0.00,6.00,2700,1,0
17785275,130,48.8103998,7.8515415,9.38,149.33,71.73,0.00,6.00,2700,1,0
17785276,131,48.8103998,7.8515517,9.27,149.22,72.30,0.00,6.00,2700,1,0
17785315,132,48.8103998,7.8515568,9.21,149.17,71.19,0.00,6.00,2700,1,0
17785316,133,48.8103998,7.8515568,9.16,149.11,72.38,0.00,6.00,2700,1,0
17785316,134,48.8103998,7.8515679,9.10,149.06,71.99,0.00,6.00,2700,1,0
17785356,135,48.8103998,7.8515782,8.99,148.94,72.67,0.00,6.00,2700,1,0
17785356,136,48.8103998,7.8515884,8.93,148.89,71.70,0.00,6.00,2700,1,0
17785395,137,48.8103998,7.8515884,8.88,148.83,72.05,0.00,6.00,2700,1,0
17785395,138,48.8103998,7.8515987,8.82,148.77,72.29,0.00,6.00,2700,1,0
17785435,139,48.8103998,7.8516098,8.71,148.66,72.02,0.00,6.00,2700,1,0
17785435,140,48.8103998,7.8516200,8.65,148.60,74.40,0.00,6.00,2700,1,0
17785436,141,48.8103998,7.8516303,8.59,148.54,74.39,0.00,6.00,2700,1,0
17785475,142,48.8103998,7.8516303,8.53,148.49,73.85,0.00,6.00,2700,1,0
17785476,143,48.8103998,7.8516516,8.42,148.37,73.50,0.00,6.00,2700,1,0
17785476,144,48.8103998,7.8516516,8.36,148.31,73.92,0.00,6.00,2700,1,0
17785516,145,48.8104135,7.8516618,8.30,148.25,74.82,0.00,6.00,2700,1,0
17785516,146,48.8104135,7.8516721,8.24,148.19,75.67,0.00,6.00,2700,1,0
17785556,147,48.8104135,7.8516823,8.12,148.07,75.66,0.00,6.00,2700,1,0
17785556,148,48.8104135,7.8516823,8.06,148.01,74.57,0.00,6.00,2700,1,0
17785556,149,48.8104135,7.8516934,8.00,147.96,74.91,0.00,6.00,2700,1,0
17785596,150,48.8104135,7.8517037,7.94,147.90,75.73,0.00,6.00,2700,1,0
17785596,151,48.8104135,7.8517139,7.82,147.78,76.62,0.00,6.00,2700,1,0
17785636,152,48.8104135,7.8517242,7.77,147.72,76.31,0.00,6.00,2700,1,0
17785636,153,48.8104135,7.8517242,7.71,147.66,76.58,0.00,6.00,2700,1,0
17785636,154,48.8104135,7.8517344,7.65,147.60,76.38,0.00,6.00,2700,1,0
17785676,155,48.8104135,7.8517455,7.53,147.49,75.00,0.00,6.00,2700,1,0
17785676,156,48.8104135,7.8517558,7.48,147.43,74.19,0.00,6.00,2700,1,0
17785677,157,48.8104135,7.8517660,7.42,147.37,74.01,0.00,6.00,2700,1,0
17785716,158,48.8104135,7.8517660,7.36,147.31,75.11,0.00,6.00,2700,1,0
17785717,159,48.8104271,7.8517865,7.25,147.20,76.02,0.00,6.00,2700,1,0
17785756,160,48.8104271,7.8517865,7.19,147.14,73.93,0.00,6.00,2700,1,0
17785756,161,48.8104271,7.8517976,7.14,147.09,75.92,0.00,6.00,2700,1,0
17785757,162,48.8104271,7.8518078,7.08,147.03,73.93,0.00,6.00,2700,1,0
17785796,163,48.8104271,7.8518181,6.97,146.92,73.91,0.00,6.00,2700,1,0
17785797,164,48.8104271,7.8518283,6.91,146.87,73.88,0.00,6.00,2700,1,0
17785836,165,48.8104271,7.8518283,6.86,146.81,74.10,0.00,6.00,2700,1,0
17785836,166,48.8104271,7.8518386,6.80,146.75,71.73,0.00,6.00,2700,1,0
17785876,167,48.8104271,7.8518497,6.69,146.65,72.08,0.00,6.00,2700,1,0
17785876,168,48.8104271,7.8518599,6.64,146.59,71.19,0.00,6.00,2700,1,0
17785877,169,48.8104271,7.8518599,6.59,146.54,72.31,0.00,6.00,2700,1,0
17785877,170,48.8104271,7.8518702,6.53,146.48,73.38,0.00,6.00,2700,1,0
17785917,171,48.8104271,7.8518804,6.43,146.38,70.65,0.00,6.00,2700,1,0
17785917,172,48.8104271,7.8518915,6.37,146.32,71.34,0.00,6.00,2700,1,0
17785957,173,48.8104408,7.8519018,6.32,146.27,69.52,0.00,6.00,2700,1,0
17785957,174,48.8104408,7.8519018,6.27,146.22,71.96,0.00,6.00,2700,1,0
17785997,175,48.8104408,7.8519222,6.16,146.12,70.61,0.00,6.00,2700,1,0
17785997,176,48.8104408,7.8519222,6.11,146.06,71.38,0.00,6.00,2700,1,0
17785997,177,48.8104408,7.8519333,6.06,146.01,69.84,0.00,6.00,2700,1,0
17786037,178,48.8104408,7.8519436,6.01,145.96,68.69,0.00,6.00,2700,1,0
17786038,179,48.8104408,7.8519487,5.90,145.86,69.93,0.00,6.00,2700,1,0
17786077,180,48.8104408,7.8519590,5.85,145.81,68.81,0.00,6.00,2700,1,0
17786077,181,48.8104408,7.8519590,5.80,145.75,67.69,0.00,6.00,2700,1,0
17786078,182,48.8104408,7.8519701,5.75,145.70,68.24,0.00,6.00,2700,1,0
