t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
2862863,76,48.8092250,7.8565565,60.17,200.13,42.42,0.00,6.00,2700,1,0
2862904,77,48.8092387,7.8565360,60.16,200.11,42.68,0.00,6.00,2700,1,0
2862943,78,48.8092387,7.8565147,60.14,200.09,41.87,0.00,6.00,2700,1,0
2862983,79,48.8092523,7.8564933,60.13,200.08,42.59,0.00,6.00,2700,1,0
2863023,80,48.8092523,7.8564831,60.12,200.07,43.31,0.00,6.00,2700,1,0
2863063,81,48.8092523,7.8564515,60.11,200.06,43.23,0.00,6.00,2700,1,0
2863064,82,48.8092660,7.8564404,60.09,200.05,42.81,0.00,6.00,2700,1,0
2863104,83,48.8092660,7.8564199,60.08,200.03,43.78,0.00,6.00,2700,1,0
2863143,84,48.8092797,7.8563986,60.07,200.02,44.21,0.00,6.00,2700,1,0
2863183,85,48.8092797,7.8563772,60.05,200.01,41.91,0.00,6.00,2700,1,0
2863184,86,48.8092797,7.8563670,60.05,200.00,42.64,0.00,6.00,2700,1,0
2863224,87,48.8092933,7.8563354,60.04,200.00,42.48,0.00,6.00,2700,1,0
2863264,88,48.8092933,7.8563303,60.04,199.99,44.91,0.00,6.00,2700,1,0
2863304,89,48.8093206,7.8563089,60.04,199.99,42.66,0.00,6.00,2700,1,0
2863304,90,48.8093206,7.8562884,60.04,199.99,42.80,0.00,6.00,2700,1,0
2863346,91,48.8093206,7.8562671,60.04,199.99,43.09,0.00,6.00,2700,1,0
2863385,92,48.8093206,7.8562560,60.04,199.99,43.52,0.00,6.00,2700,1,0
2863425,93,48.8093206,7.8562253,60.04,199.99,43.38,0.00,6.00,2700,1,0
2863427,94,48.8093206,7.8562142,60.03,199.99,42.50,0.00,6.00,2700,1,0
2863467,95,48.8093343,7.8561928,60.03,199.98,44.40,0.00,6.00,2700,1,0
2863506,96,48.8093343,7.8561723,60.02,199.98,45.02,0.00,6.00,2700,1,0
2863546,97,48.8093480,7.8561510,60.02,199.98,42.95,0.00,6.00,2700,1,0
2863585,98,48.8093480,7.8561399,60.02,199.97,43.78,0.00,6.00,2700,1,0
2863625,99,48.8093480,7.8561091,60.02,199.97,43.59,0.00,6.00,2700,1,0
2863627,100,48.8093616,7.8560980,60.02,199.97,44.83,0.00,6.00,2700,1,0
2863667,101,48.8093616,7.8560776,60.02,199.97,44.12,0.00,6.00,2700,1,0
2863705,102,48.8093753,7.8560562,60.02,199.97,43.79,0.00,6.00,2700,1,0
2863745,103,48.8093753,7.8560349,60.01,199.96,43.45,0.00,6.00,2700,1,0
2863747,104,48.8093753,7.8560246,60.01,199.96,44.72,0.00,6.00,2700,1,0
2863787,105,48.8093889,7.8560033,60.01,199.96,44.25,0.00,6.00,2700,1,0
2863826,106,48.8093889,7.8559828,60.00,199.96,42.84,0.00,6.00,2700,1,0
2863866,107,48.8093889,7.8559614,60.00,199.95,44.59,0.00,6.00,2700,1,0
2863868,108,48.8093889,7.8559401,60.00,199.95,44.76,0.00,6.00,2700,1,0
2863908,109,48.8094026,7.8559247,59.99,199.94,44.55,0.00,6.00,2700,1,0
2863946,110,48.8094163,7.8559145,59.99,199.94,42.98,0.00,6.00,2700,1,0
2863986,111,48.8094163,7.8558923,59.98,199.93,44.39,0.00,6.00,2700,1,0
2864026,112,48.8094163,7.8558718,59.98,199.93,44.58,0.00,6.00,2700,1,0
2864029,113,48.8094299,7.8558513,59.97,199.93,43.49,0.00,6.00,2700,1,0
2864067,114,48.8094299,7.8558300,59.97,199.93,43.32,0.00,6.00,2700,1,0
2864107,115,48.8094436,7.8558086,59.98,199.93,45.47,0.00,6.00,2700,1,0
2864146,116,48.8094436,7.8557984,59.98,199.93,43.93,0.00,6.00,2700,1,0
2864186,117,48.8094436,7.8557770,59.98,199.93,44.25,0.00,6.00,2700,1,0
2864188,118,48.8094572,7.8557557,59.98,199.93,44.38,0.00,6.00,2700,1,0
2864228,119,48.8094572,7.8557352,59.98,199.93,43.14,0.00,6.00,2700,1,0
2864267,120,48.8094709,7.8557241,59.98,199.93,45.22,0.00,6.00,2700,1,0
2864307,121,48.8094709,7.8556925,59.98,199.93,45.92,0.00,6.00,2700,1,0
2864309,122,48.8094709,7.8556823,59.98,199.93,45.55,0.00,6.00,2700,1,0
2864349,123,48.8094846,7.8556609,59.98,199.94,44.33,0.00,6.00,2700,1,0
2864388,124,48.8094846,7.8556404,59.99,199.94,45.42,0.00,6.00,2700,1,0
2864427,125,48.8095119,7.8556191,59.99,199.94,46.29,0.00,6.00,2700,1,0
2864429,126,48.8095119,7.8556080,59.99,199.94,44.12,0.00,6.00,2700,1,0
2864469,127,48.8095256,7.8555764,59.99,199.94,44.79,0.00,6.00,2700,1,0
2864508,128,48.8095256,7.8555661,59.98,199.94,44.52,0.00,6.00,2700,1,0
2864548,129,48.8095256,7.8555457,59.98,199.93,44.18,0.00,6.00,2700,1,0
2864587,130,48.8095256,7.8555294,59.98,199.93,45.85,0.00,6.00,2700,1,0
2864590,131,48.8095392,7.8555081,59.98,199.93,46.15,0.00,6.00,2700,1,0
2864629,132,48.8095392,7.8554978,59.98,199.93,44.89,0.00,6.00,2700,1,0
2864669,133,48.8095529,7.8554663,59.98,199.94,46.13,0.00,6.00,2700,1,0
2864708,134,48.8095529,7.8554560,59.98,199.94,45.41,0.00,6.00,2700,1,0
2864748,135,48.8095665,7.8554338,59.98,199.93,45.80,0.00,6.00,2700,1,0
2864750,136,48.8095665,7.8554133,59.97,199.93,44.54,0.00,6.00,2700,1,0
2864790,137,48.8095665,7.8553928,59.97,199.92,44.90,0.00,6.00,2700,1,0
2864830,138,48.8095802,7.8553817,59.96,199.92,44.86,0.00,6.00,2700,1,0
2864869,139,48.8095802,7.8553612,59.96,199.92,44.26,0.00,6.00,2700,1,0
2864873,140,48.8095802,7.8553399,59.96,199.92,46.37,0.00,6.00,2700,1,0
2864913,141,48.8095939,7.8553186,59.96,199.92,46.12,0.00,6.00,2700,1,0
2864950,142,48.8095939,7.8552972,59.97,199.92,45.58,0.00,6.00,2700,1,0
2864990,143,48.8095939,7.8552767,59.97,199.92,44.73,0.00,6.00,2700,1,0
2864992,144,48.8095939,7.8552665,59.96,199.92,45.13,0.00,6.00,2700,1,0
2865031,145,48.8095939,7.8552451,59.96,199.92,45.21,0.00,6.00,2700,1,0
2865071,146,48.8096075,7.8552238,59.97,199.92,45.90,0.00,6.00,2700,1,0
2865110,147,48.8096075,7.8552024,59.97,199.92,45.71,0.00,6.00,2700,1,0
2865149,148,48.8096075,7.8551819,59.97,199.93,44.61,0.00,6.00,2700,1,0
2865152,149,48.8096212,7.8551606,59.98,199.93,44.89,0.00,6.00,2700,1,0
2865191,150,48.8096212,7.8551504,59.98,199.93,45.66,0.00,6.00,2700,1,0
2865231,151,48.8096348,7.8551341,59.98,199.93,46.56,0.00,6.00,2700,1,0
2865270,152,48.8096348,7.8551136,59.98,199.93,46.35,0.00,6.00,2700,1,0
2865310,153,48.8096485,7.8550923,59.98,199.93,46.63,0.00,6.00,2700,1,0
2865312,154,48.8096622,7.8550812,59.98,199.93,46.60,0.00,6.00,2700,1,0
2865351,155,48.8096622,7.8550496,59.98,199.93,45.44,0.00,6.00,2700,1,0
2865391,156,48.8096622,7.8550394,59.98,199.93,44.89,0.00,6.00,2700,1,0
2865430,157,48.8096622,7.8550180,59.98,199.93,45.03,0.00,6.00,2700,1,0
2865432,158,48.8096622,7.8549975,59.98,199.93,46.14,0.00,6.00,2700,1,0
2865473,159,48.8096758,7.8549762,59.98,199.93,47.34,0.00,6.00,2700,1,0
2865512,160,48.8096758,7.8549548,59.98,199.93,45.25,0.00,6.00,2700,1,0
2865551,161,48.8096895,7.8549344,59.98,199.94,47.74,0.00,6.00,2700,1,0
2865554,162,48.8096895,7.8549241,59.98,199.94,46.17,0.00,6.00,2700,1,0
2865593,163,48.8096895,7.8549028,59.98,199.93,46.58,0.00,6.00,2700,1,0
2865632,164,48.8097031,7.8548814,59.98,199.93,47.02,0.00,6.00,2700,1,0
2865672,165,48.8097031,7.8548609,59.97,199.92,47.26,0.00,6.00,2700,1,0
2865711,166,48.8097168,7.8548498,59.96,199.92,45.33,0.00,6.00,2700,1,0
2865751,167,48.8097168,7.8548182,59.96,199.91,46.18,0.00,6.00,2700,1,0
2865752,168,48.8097168,7.8548080,59.96,199.91,45.70,0.00,6.00,2700,1,0
2865793,169,48.8097305,7.8547867,59.96,199.91,46.88,0.00,6.00,2700,1,0
2865831,170,48.8097305,7.8547653,59.96,199.91,48.38,0.00,6.00,2700,1,0
2865871,171,48.8097441,7.8547440,59.96,199.92,46.08,0.00,6.00,2700,1,0
2865911,172,48.8097441,7.8547286,59.97,199.92,47.21,0.00,6.00,2700,1,0
2865913,173,48.8097441,7.8547073,59.97,199.92,45.71,0.00,6.00,2700,1,0
2865953,174,48.8097578,7.8546868,59.97,199.92,48.20,0.00,6.00,2700,1,0
2865992,175,48.8097578,7.8546757,59.97,199.92,47.57,0.00,6.00,2700,1,0
2866032,176,48.8097851,7.8546543,59.97,199.93,48.42,0.00,6.00,2700,1,0
2866034,177,48.8097851,7.8546338,59.98,199.93,47.29,0.00,6.00,2700,1,0
2866074,178,48.8097851,7.8546125,59.98,199.93,46.52,0.00,6.00,2700,1,0
2866113,179,48.8097851,7.8546014,59.98,199.93,47.94,0.00,6.00,2700,1,0
2866153,180,48.8097851,7.8545706,59.98,199.94,47.20,0.00,6.00,2700,1,0
2866155,181,48.8097851,7.8545604,59.98,199.94,46.10,0.00,6.00,2700,1,0
2866195,182,48.8097988,7.8545391,59.98,199.93,47.04,0.00,6.00,2700,1,0
2866233,183,48.8097988,7.8545177,59.98,199.93,47.29,0.00,6.00,2700,1,0
2866272,184,48.8098124,7.8544964,59.98,199.93,46.68,0.00,6.00,2700,1,0
2866312,185,48.8098124,7.8544861,59.98,199.93,47.62,0.00,6.00,2700,1,0
2866313,186,48.8098261,7.8544545,59.98,199.93,48.95,0.00,6.00,2700,1,0
2866354,187,48.8098261,7.8544443,59.98,199.93,49.22,0.00,6.00,2700,1,0
2866394,188,48.8098261,7.8544229,59.98,199.93,46.95,0.00,6.00,2700,1,0
2866433,189,48.8098397,7.8544016,59.98,199.93,47.47,0.00,6.00,2700,1,0
2866473,190,48.8098397,7.8543811,59.98,199.93,46.92,0.00,6.00,2700,1,0
2866475,191,48.8098397,7.8543709,59.97,199.93,49.41,0.00,6.00,2700,1,0
2866515,192,48.8098534,7.8543384,59.97,199.93,47.29,0.00,6.00,2700,1,0
2866554,193,48.8098534,7.8543333,59.97,199.93,49.15,0.00,6.00,2700,1,0
2866594,194,48.8098671,7.8543128,59.98,199.93,49.31,0.00,6.00,2700,1,0
2866595,195,48.8098671,7.8542915,59.98,199.93,49.58,0.00,6.00,2700,1,0
2866636,196,48.8098671,7.8542701,59.98,199.93,47.23,0.00,6.00,2700,1,0
2866674,197,48.8098807,7.8542599,59.98,199.93,47.55,0.00,6.00,2700,1,0
2866714,198,48.8098807,7.8542283,59.98,199.93,48.91,0.00,6.00,2700,1,0
2866716,199,48.8098944,7.8542172,59.98,199.93,48.46,0.00,6.00,2700,1,0
2866756,200,48.8098944,7.8541967,59.98,199.93,50.00,0.00,6.00,2700,1,0
2866795,201,48.8098944,7.8541753,59.98,199.93,47.10,0.00,6.00,2700,1,0
2866835,202,48.8099080,7.8541540,59.98,199.93,48.63,0.00,6.00,2700,1,0
2866874,203,48.8099080,7.8541438,59.98,199.93,48.22,0.00,6.00,2700,1,0
2866877,204,48.8099217,7.8541224,59.97,199.92,49.65,0.00,6.00,2700,1,0
2866916,205,48.8099217,7.8541019,59.97,199.92,49.85,0.00,6.00,2700,1,0
2866956,206,48.8099217,7.8540806,59.97,199.92,47.64,0.00,6.00,2700,1,0
2866994,207,48.8099354,7.8540592,59.97,199.92,48.97,0.00,6.00,2700,1,0
2867034,208,48.8099354,7.8540379,59.97,199.92,49.25,0.00,6.00,2700,1,0
2867037,209,48.8099354,7.8540276,59.97,199.92,48.09,0.00,6.00,2700,1,0
2867077,210,48.8099490,7.8540063,59.98,199.93,49.82,0.00,6.00,2700,1,0
2867115,211,48.8099490,7.8539858,59.98,199.93,50.68,0.00,6.00,2700,1,0
2867155,212,48.8099627,7.8539645,59.98,199.94,47.89,0.00,6.00,2700,1,0
2867158,213,48.8099627,7.8539440,59.98,199.94,48.89,0.00,6.00,2700,1,0
2867197,214,48.8099627,7.8539278,59.98,199.93,48.59,0.00,6.00,2700,1,0
2867235,215,48.8099763,7.8539167,59.98,199.93,49.75,0.00,6.00,2700,1,0
2867276,216,48.8099763,7.8538962,59.98,199.93,50.32,0.00,6.00,2700,1,0
2867278,217,48.8100037,7.8538748,59.98,199.93,49.76,0.00,6.00,2700,1,0
2867318,218,48.8100037,7.8538543,59.97,199.93,50.81,0.00,6.00,2700,1,0
2867357,219,48.8100037,7.8538432,59.97,199.93,51.04,0.00,6.00,2700,1,0
2867397,220,48.8100037,7.8538116,59.97,199.93,50.36,0.00,6.00,2700,1,0
2867436,221,48.8100037,7.8538014,59.98,199.93,50.76,0.00,6.00,2700,1,0
2867475,222,48.8100173,7.8537801,59.98,199.93,48.79,0.00,6.00,2700,1,0
2867479,223,48.8100173,7.8537587,59.98,199.93,49.25,0.00,6.00,2700,1,0
2867518,224,48.8100173,7.8537382,59.98,199.94,51.16,0.00,6.00,2700,1,0
2867556,225,48.8100310,7.8537280,59.98,199.94,50.24,0.00,6.00,2700,1,0
2867596,226,48.8100310,7.8536964,59.98,199.94,50.74,0.00,6.00,2700,1,0
2867598,227,48.8100310,7.8536853,59.98,199.94,50.07,0.00,6.00,2700,1,0
2867639,228,48.8100446,7.8536639,59.98,199.94,49.47,0.00,6.00,2700,1,0
2867677,229,48.8100446,7.8536434,59.98,199.94,50.67,0.00,6.00,2700,1,0
2867717,230,48.8100583,7.8536221,59.99,199.94,50.46,0.00,6.00,2700,1,0
2867720,231,48.8100583,7.8536119,59.99,199.94,49.56,0.00,6.00,2700,1,0
2867760,232,48.8100583,7.8535803,59.99,199.94,49.50,0.00,6.00,2700,1,0
2867797,233,48.8100720,7.8535692,59.98,199.94,51.30,0.00,6.00,2700,1,0
2867839,234,48.8100720,7.8535487,59.98,199.93,49.93,0.00,6.00,2700,1,0
2867842,235,48.8100856,7.8535325,59.98,199.93,49.49,0.00,6.00,2700,1,0
2867882,236,48.8100856,7.8535111,59.98,199.93,50.08,0.00,6.00,2700,1,0
2867920,237,48.8100856,7.8535009,59.98,199.93,51.21,0.00,6.00,2700,1,0
2867960,238,48.8100993,7.8534693,59.98,199.93,50.94,0.00,6.00,2700,1,0
2867997,239,48.8100993,7.8534590,59.98,199.93,52.53,0.00,6.00,2700,1,0
2868037,240,48.8101266,7.8534377,59.97,199.93,51.46,0.00,6.00,2700,1,0
2868040,241,48.8101266,7.8534163,59.97,199.92,51.25,0.00,6.00,2700,1,0
2868079,242,48.8101266,7.8533959,59.97,199.92,50.22,0.00,6.00,2700,1,0
2868118,243,48.8101266,7.8533848,59.97,199.92,52.07,0.00,6.00,2700,1,0
2868158,244,48.8101266,7.8533532,59.97,199.93,51.08,0.00,6.00,2700,1,0
2868158,245,48.8101266,7.8533429,59.98,199.93,52.69,0.00,6.00,2700,1,0
2868198,246,48.8101403,7.8533216,59.98,199.94,50.86,0.00,6.00,2700,1,0
2868238,247,48.8101403,7.8533011,59.98,199.94,53.01,0.00,6.00,2700,1,0
2868279,248,48.8101676,7.8532797,59.99,199.94,50.97,0.00,6.00,2700,1,0
2868280,249,48.8101676,7.8532695,59.99,199.94,53.48,0.00,6.00,2700,1,0
2868320,250,48.8101676,7.8532379,59.99,199.94,51.70,0.00,6.00,2700,1,0
2868361,251,48.8101676,7.8532268,59.99,199.94,53.10,0.00,6.00,2700,1,0
2868400,252,48.8101676,7.8532063,59.99,199.94,52.35,0.00,6.00,2700,1,0
2868438,253,48.8101812,7.8531850,59.99,199.94,52.23,0.00,6.00,2700,1,0
2868441,254,48.8101949,7.8531636,59.98,199.94,51.24,0.00,6.00,2700,1,0
2868480,255,48.8101949,7.8531534,59.98,199.94,53.63,0.00,6.00,2700,1,0
2868520,256,48.8102086,7.8531372,59.98,199.94,52.52,0.00,6.00,2700,1,0
2868559,257,48.8102086,7.8531167,59.98,199.94,51.34,0.00,6.00,2700,1,0
2868599,258,48.8102086,7.8530953,59.98,199.94,51.77,0.00,6.00,2700,1,0
2868601,259,48.8102086,7.8530740,59.98,199.94,51.87,0.00,6.00,2700,1,0
2868641,260,48.8102086,7.8530535,59.98,199.94,52.70,0.00,6.00,2700,1,0
2868680,261,48.8102359,7.8530424,59.98,199.94,53.15,0.00,6.00,2700,1,0
2868720,262,48.8102222,7.8530219,59.98,199.94,52.41,0.00,6.00,2700,1,0
2868722,263,48.8102222,7.8530006,59.99,199.94,51.92,0.00,6.00,2700,1,0
2868762,264,48.8102359,7.8529792,59.99,199.94,52.63,0.00,6.00,2700,1,0
2868801,265,48.8102359,7.8529587,59.99,199.94,54.59,0.00,6.00,2700,1,0
2868840,266,48.8102496,7.8529374,59.98,199.94,52.88,0.00,6.00,2700,1,0
2868842,267,48.8102496,7.8529263,59.98,199.93,54.34,0.00,6.00,2700,1,0
2868882,268,48.8102496,7.8529058,59.97,199.93,54.89,0.00,6.00,2700,1,0
2868921,269,48.8102632,7.8528844,59.97,199.92,53.27,0.00,6.00,2700,1,0
2868961,270,48.8102632,7.8528631,59.97,199.92,54.06,0.00,6.00,2700,1,0
2869000,271,48.8102632,7.8528426,59.97,199.92,53.74,0.00,6.00,2700,1,0
2869003,272,48.8102769,7.8528213,59.97,199.93,54.51,0.00,6.00,2700,1,0
2869042,273,48.8102769,7.8528110,59.98,199.93,54.65,0.00,6.00,2700,1,0
2869082,274,48.8102905,7.8527897,59.99,199.94,53.16,0.00,6.00,2700,1,0
2869121,275,48.8102905,7.8527692,60.00,199.96,54.56,0.00,6.00,2700,1,0
2869160,276,48.8102905,7.8527478,60.03,199.98,55.48,0.00,6.00,2700,1,0
2869162,277,48.8103042,7.8527316,60.04,199.99,54.58,0.00,6.00,2700,1,0
2869202,278,48.8103042,7.8527111,60.02,199.98,54.99,0.00,6.00,2700,1,0
2869241,279,48.8103179,7.8527000,60.00,199.95,55.44,0.00,6.00,2700,1,0
2869281,280,48.8103315,7.8526787,59.94,199.89,53.95,0.00,6.00,2700,1,0
2869283,281,48.8103315,7.8526684,59.89,199.85,55.22,0.00,6.00,2700,1,0
2869323,282,48.8103452,7.8526471,59.84,199.79,53.86,0.00,6.00,2700,1,0
2869362,283,48.8103588,7.8526360,59.82,199.77,55.13,0.00,6.00,2700,1,0
2869402,284,48.8103725,7.8526258,59.81,199.76,55.67,0.00,6.00,2700,1,0
2869404,285,48.8103725,7.8526147,59.83,199.78,56.79,0.00,6.00,2700,1,0
2869444,286,48.8103862,7.8525933,59.88,199.83,55.27,0.00,6.00,2700,1,0
2869483,287,48.8103998,7.8525933,59.92,199.87,56.65,0.00,6.00,2700,1,0
2869522,288,48.8104135,7.8525831,59.98,199.94,55.54,0.00,6.00,2700,1,0
2869561,289,48.8104271,7.8525720,60.02,199.97,55.83,0.00,6.00,2700,1,0
2869564,290,48.8104408,7.8525617,60.05,200.01,54.96,0.00,6.00,2700,1,0
2869603,291,48.8104545,7.8525609,60.07,200.02,55.60,0.00,6.00,2700,1,0
2869644,292,48.8104681,7.8525506,60.08,200.03,56.56,0.00,6.00,2700,1,0
2869682,293,48.8104681,7.8525506,60.09,200.04,56.43,0.00,6.00,2700,1,0
2869722,294,48.8104818,7.8525395,60.12,200.07,56.74,0.00,6.00,2700,1,0
2869724,295,48.8104954,7.8525284,60.13,200.09,54.85,0.00,6.00,2700,1,0
2869765,296,48.8105091,7.8525284,60.14,200.09,55.94,0.00,6.00,2700,1,0
2869803,297,48.8105228,7.8525173,60.13,200.08,57.24,0.00,6.00,2700,1,0
2869843,298,48.8105364,7.8525071,60.10,200.05,55.06,0.00,6.00,2700,1,0
2869845,299,48.8105501,7.8524960,60.06,200.01,57.33,0.00,6.00,2700,1,0
2869885,300,48.8105637,7.8524857,60.00,199.96,55.72,0.00,6.00,2700,1,0
2869924,301,48.8105774,7.8524746,59.97,199.92,55.77,0.00,6.00,2700,1,0
2869964,302,48.8105911,7.8524635,59.92,199.87,56.29,0.00,6.00,2700,1,0
2869966,303,48.8105911,7.8524533,59.89,199.85,55.79,0.00,6.00,2700,1,0
2870005,304,48.8106047,7.8524319,59.87,199.82,57.73,0.00,6.00,2700,1,0
2870044,305,48.8106184,7.8524208,59.86,199.81,55.47,0.00,6.00,2700,1,0
2870084,306,48.8106184,7.8524004,59.86,199.81,56.23,0.00,6.00,2700,1,0
2870123,307,48.8106320,7.8523893,59.86,199.81,55.97,0.00,6.00,2700,1,0
2870163,308,48.8106320,7.8523688,59.86,199.81,58.02,0.00,6.00,2700,1,0
