t_ms,shot,lat_deg,lon_deg,agl_m,alt_m,level_db,trend_db,contrast_db,freq_hz,alarm,clip
23962832,250,48.8107003,7.8520162,44.37,184.32,61.25,0.00,6.00,2700,1,0
23962871,251,48.8107003,7.8520059,44.46,184.41,62.62,0.00,6.00,2700,1,0
23962872,252,48.8107003,7.8520059,44.50,184.45,61.78,0.00,6.00,2700,1,0
23962911,253,48.8106730,7.8519957,44.57,184.53,61.64,0.00,6.00,2700,1,0
23962914,254,48.8106730,7.8519957,44.64,184.59,60.53,0.00,6.00,2700,1,0
23962951,255,48.8106730,7.8519957,44.67,184.62,62.87,0.00,6.00,2700,1,0
23962953,256,48.8106730,7.8519854,44.72,184.67,61.69,0.00,6.00,2700,1,0
23962992,257,48.8106730,7.8519743,44.75,184.71,60.45,0.00,6.00,2700,1,0
23962993,258,48.8106730,7.8519743,44.76,184.71,60.79,0.00,6.00,2700,1,0
23963032,259,48.8106730,7.8519743,44.73,184.68,60.80,0.00,6.00,2700,1,0
23963035,260,48.8106730,7.8519641,44.62,184.58,61.58,0.00,6.00,2700,1,0
23963072,261,48.8106730,7.8519641,44.54,184.49,61.95,0.00,6.00,2700,1,0
23963075,262,48.8106730,7.8519538,44.28,184.24,61.22,0.00,6.00,2700,1,0
23963113,263,48.8106594,7.8519538,43.93,183.88,60.73,0.00,6.00,2700,1,0
23963114,264,48.8106594,7.8519444,43.71,183.67,61.39,0.00,6.00,2700,1,0
23963153,265,48.8106594,7.8519444,43.23,183.18,63.35,0.00,6.00,2700,1,0
23963192,266,48.8106594,7.8519385,42.69,182.64,61.64,0.00,6.00,2700,1,0
23963193,267,48.8106594,7.8519385,42.40,182.35,63.10,0.00,6.00,2700,1,0
23963195,268,48.8106594,7.8519385,41.81,181.76,63.68,0.00,6.00,2700,1,0
23963234,269,48.8106457,7.8519282,41.21,181.16,62.10,0.00,6.00,2700,1,0
23963235,270,48.8106457,7.8519282,40.91,180.86,62.86,0.00,6.00,2700,1,0
23963273,271,48.8106457,7.8519180,40.31,180.26,62.58,0.00,6.00,2700,1,0
23963313,272,48.8106320,7.8519077,39.73,179.68,63.37,0.00,6.00,2700,1,0
23963314,273,48.8106320,7.8519077,39.46,179.41,63.52,0.00,6.00,2700,1,0
23963353,274,48.8106320,7.8518975,38.98,178.94,62.03,0.00,6.00,2700,1,0
23963355,275,48.8106320,7.8518864,38.61,178.56,63.42,0.00,6.00,2700,1,0
23963356,276,48.8106184,7.8518864,38.47,178.42,64.27,0.00,6.00,2700,1,0
23963395,277,48.8106184,7.8518761,38.26,178.22,63.32,0.00,6.00,2700,1,0
23963434,278,48.8106047,7.8518761,38.14,178.09,63.64,0.00,6.00,2700,1,0
23963435,279,48.8106047,7.8518659,38.11,178.06,64.02,0.00,6.00,2700,1,0
23963474,280,48.8106047,7.8518556,38.07,178.03,62.40,0.00,6.00,2700,1,0
23963476,281,48.8105911,7.8518565,38.08,178.03,63.58,0.00,6.00,2700,1,0
23963514,282,48.8105911,7.8518463,38.09,178.04,62.08,0.00,6.00,2700,1,0
23963516,283,48.8105911,7.8518463,38.12,178.07,63.26,0.00,6.00,2700,1,0
23963555,284,48.8105911,7.8518352,38.16,178.12,63.72,0.00,6.00,2700,1,0
23963556,285,48.8105774,7.8518249,38.19,178.14,64.72,0.00,6.00,2700,1,0
23963595,286,48.8105774,7.8518249,38.24,178.19,63.06,0.00,6.00,2700,1,0
23963597,287,48.8105774,7.8518147,38.30,178.25,64.40,0.00,6.00,2700,1,0
23963635,288,48.8105637,7.8518147,38.33,178.28,63.16,0.00,6.00,2700,1,0
23963637,289,48.8105637,7.8518044,38.39,178.34,63.35,0.00,6.00,2700,1,0
23963676,290,48.8105637,7.8517942,38.46,178.42,62.39,0.00,6.00,2700,1,0
23963677,291,48.8105637,7.8517942,38.50,178.45,63.01,0.00,6.00,2700,1,0
23963716,292,48.8105501,7.8517839,38.57,178.53,63.80,0.00,6.00,2700,1,0
23963718,293,48.8105501,7.8517839,38.65,178.60,63.65,0.00,6.00,2700,1,0
23963756,294,48.8105501,7.8517737,38.68,178.64,63.87,0.00,6.00,2700,1,0
23963758,295,48.8105501,7.8517737,38.76,178.71,61.91,0.00,6.00,2700,1,0
23963796,296,48.8105364,7.8517634,38.82,178.78,62.87,0.00,6.00,2700,1,0
23963797,297,48.8105364,7.8517634,38.86,178.81,64.11,0.00,6.00,2700,1,0
23963837,298,48.8105364,7.8517532,38.92,178.87,61.84,0.00,6.00,2700,1,0
23963875,299,48.8105364,7.8517532,38.97,178.92,64.05,0.00,6.00,2700,1,0
23963877,300,48.8105364,7.8517421,38.99,178.94,62.35,0.00,6.00,2700,1,0
23963915,301,48.8105228,7.8517429,39.01,178.96,62.27,0.00,6.00,2700,1,0
23963918,302,48.8105228,7.8517318,38.97,178.93,62.71,0.00,6.00,2700,1,0
23963919,303,48.8105228,7.8517318,38.93,178.88,62.17,0.00,6.00,2700,1,0
23963958,304,48.8105228,7.8517318,38.75,178.71,64.04,0.00,6.00,2700,1,0
23963996,305,48.8105091,7.8517225,38.48,178.44,61.67,0.00,6.00,2700,1,0
23963997,306,48.8105091,7.8517225,38.31,178.26,62.36,0.00,6.00,2700,1,0
23964036,307,48.8105091,7.8517114,37.89,177.84,62.10,0.00,6.00,2700,1,0
